,Year,total_minutes,Revenue,month_sin_1,month_cos_1,month_sin_2,month_cos_2,month_sin_3,month_cos_3,month_sin_4,month_cos_4,Action,Adventure,Comedy,Crime,Documentary,Drama,Fantasy,Romance,Sci-Fi,Thriller,week_sin_1,week_cos_1,week_sin_2,week_cos_2,week_sin_3,week_cos_3,week_sin_4,week_cos_4,last_week_revenue,change_from_last_week,rolling_std_2,rolling_mean_2,MPAA_G,MPAA_NC-17,MPAA_PG,MPAA_PG-13,MPAA_R
20765,-0.4176221660079449,1.0118138510401729,12.733197708765445,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,10.553831610770764,2.1793660979946807,0.08778921568232723,12.795274058489468,0,0,1,0,0
20766,-0.4176221660079449,1.0118138510401729,12.85735040821349,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,12.733197708765445,0.12415269944804486,0.17226422057818,12.735541209686843,0,0,1,0,0
20767,-0.4176221660079449,1.0118138510401729,12.613732011160197,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,12.85735040821349,-0.24361839705329302,0.06252015757972183,12.569523583774725,0,0,1,0,0
20768,-0.4176221660079449,1.0118138510401729,12.52531515638925,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,12.613732011160197,-0.08841685477094607,0.040888342229442584,12.496402732327338,0,0,1,0,0
20769,-0.4176221660079449,1.0118138510401729,12.467490308265425,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,12.52531515638925,-0.05782484812382549,0.06296220649077135,12.512011311433517,0,0,1,0,0
20770,-0.4176221660079449,1.0118138510401729,12.556532314601608,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,12.467490308265425,0.08904200633618231,0.21632246985191947,12.403569229246294,0,0,1,0,0
20773,-1.692607366392856,-0.30407560821220425,16.001773160686067,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,15.797518554594552,0.20425460609151536,0.23604893921637193,15.83486135507428,0,0,1,0,0
20774,-1.692607366392856,-0.30407560821220425,15.667949549462492,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,16.001773160686067,-0.3338236112235755,0.6507351352485126,15.207810322571923,0,0,1,0,0
20775,-1.692607366392856,-0.30407560821220425,14.747671095681355,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,15.667949549462492,-0.9202784537811368,0.39072017040164186,14.47139021364399,0,0,1,0,0
20776,-1.692607366392856,-0.30407560821220425,14.195109331606625,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,14.747671095681355,-0.5525617640747296,0.688216001579204,13.708467129968877,0,0,1,0,0
20777,-1.692607366392856,-0.30407560821220425,13.221824928331129,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,14.195109331606625,-0.9732844032754961,1.4236676059402442,14.228509946647094,0,0,1,0,0
20778,-1.692607366392856,-0.30407560821220425,15.235194964963059,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,13.221824928331129,2.0133700366319296,0.12655359665505658,15.324681871341403,0,0,1,0,0
20779,-1.692607366392856,-0.30407560821220425,15.414168777719746,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,15.235194964963059,0.17897381275668778,0.21693848511154787,15.26077010379703,0,0,1,0,0
20782,1.6011044012681646,-0.9863886611578813,12.04435927383651,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999,0,0,1,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,12.760655790937522,-0.7162965171010107,0.40988019672263387,11.754530207259862,0,0,0,0,1
20783,1.6011044012681646,-0.9863886611578813,11.46470114068321,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999,0,0,1,0,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,12.04435927383651,-0.5796581331533002,0.0534853185882788,11.426881309215528,0,0,0,0,1
20784,1.6011044012681646,-0.9863886611578813,11.389061477747843,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999,0,0,1,0,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,11.46470114068321,-0.07563966293536772,0.5138724193199548,11.75242415011372,0,0,0,0,1
20785,1.6011044012681646,-0.9863886611578813,12.115786822479597,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999,0,0,1,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,11.389061477747843,0.7267253447317543,0.4448282451038237,11.801245753903371,0,0,0,0,1
20786,1.6011044012681646,-0.9863886611578813,11.486704685327146,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999,0,0,1,0,0,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,12.115786822479597,-0.6290821371524515,0.0211453129077251,11.501656679474483,0,0,0,0,1
20787,1.6011044012681646,-0.9863886611578813,11.516608673621818,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999,0,0,1,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,11.486704685327146,0.02990398829467189,0.4026302081284099,11.23190612314367,0,0,0,0,1
20788,1.6011044012681646,-0.9863886611578813,10.947203572665522,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999,0,0,1,0,0,1,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,11.516608673621818,-0.5694051009562955,0.8562305381692016,10.341757152867075,0,0,0,0,1
20791,-0.5238709327066875,1.3042337308740344,16.408677639585758,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,0,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,15.29680914299785,1.111868496587908,0.6421628319143982,15.954599946513131,0,0,0,0,1
20792,-0.5238709327066875,1.3042337308740344,15.500522253440502,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,0,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,16.408677639585758,-0.9081553861452552,0.7126400415762694,14.99660964749686,0,0,0,0,1
20793,-0.5238709327066875,1.3042337308740344,14.49269704155322,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,0,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,15.500522253440502,-1.0078252118872832,0.7958613124434772,13.929938110640412,0,0,0,0,1
20794,-0.5238709327066875,1.3042337308740344,13.367179179727605,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,0,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,14.49269704155322,-1.1255178618256139,0.7061925712015454,12.86782562380743,0,0,0,0,1
20795,-0.5238709327066875,1.3042337308740344,12.368472067887256,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,0,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,13.367179179727605,-0.9987071118403499,0.34269112283461867,12.12615285107847,0,0,0,0,1
20796,-0.5238709327066875,1.3042337308740344,11.883833634269681,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,0,0,0,1,0,0,0,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,12.368472067887256,-0.4846384336175742,0.2648289558512955,11.696571283732684,0,0,0,0,1
20797,-0.5238709327066875,1.3042337308740344,11.509308933195687,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,0,0,0,1,0,0,0,1,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,11.883833634269681,-0.3745247010739945,0.030671153708368336,11.530996713969632,0,0,0,0,1
20800,-2.330099966585312,0.7193939712063112,11.135391621790756,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,0,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,11.192306892272182,-0.05691527048142575,1.1730181322479771,11.964840697558078,0,0,0,0,1
20801,-2.330099966585312,0.7193939712063112,12.794289773325401,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,0,0,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,11.135391621790756,1.658898151534645,0.025268671232868294,12.776422124545128,0,0,0,0,1
20802,-2.330099966585312,0.7193939712063112,12.758554475764855,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,0,0,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,12.794289773325401,-0.03573529756054583,0.09931197450322866,12.688330305140614,0,0,0,0,1
20803,-2.330099966585312,0.7193939712063112,12.61810613451637,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,12.758554475764855,-0.1404483412484847,0.3132979307794087,12.396571043130542,0,0,0,0,1
20804,-2.330099966585312,0.7193939712063112,12.175035951744716,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,0,0,0,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,12.61810613451637,-0.44307018277165433,1.6527418244299183,13.343700903349738,0,0,0,0,1
20805,-2.330099966585312,0.7193939712063112,14.512365854954759,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,12.175035951744716,2.3373299032100423,0.15546399942853484,14.402436206728456,0,0,0,0,1
20806,-2.330099966585312,0.7193939712063112,14.292506558502154,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,0,0,0,1,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,14.512365854954759,-0.21985929645260427,0.13290768118130458,14.198526635867069,0,0,0,0,1
20809,0.6448655009794813,0.3782374447334727,12.503313883230922,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,12.693701287691962,-0.19038740446104008,0.14735272647369188,12.399119771115046,0,0,0,1,0
20810,0.6448655009794813,0.3782374447334727,12.294925658999173,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,12.503313883230922,-0.20838822423174896,0.20759219749175137,12.148135808431336,0,0,0,1,0
20811,0.6448655009794813,0.3782374447334727,12.0013459578635,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,12.294925658999173,-0.29357970113567333,0.1000027507831878,11.93063333464739,0,0,0,1,0
20812,0.6448655009794813,0.3782374447334727,11.859920711431277,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,12.0013459578635,-0.1414252464322221,0.2198289874460685,11.704478143706782,0,0,0,1,0
20813,0.6448655009794813,0.3782374447334727,11.549035575982286,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,11.859920711431277,-0.31088513544899143,0.46788697479270747,11.218189523277497,0,0,0,1,0
20814,0.6448655009794813,0.3782374447334727,10.887343470572707,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,11.549035575982286,-0.6616921054095783,4.443439123202569,14.02932940637885,0,0,0,1,0
20815,0.6448655009794813,0.3782374447334727,17.171315342184993,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,1,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,10.887343470572707,6.283971871612286,0.21087643072680137,17.022203188025696,0,0,0,1,0
20818,0.963611801075709,0.08581756489961116,16.51370717153353,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,0,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,10.997589685726352,5.516117485807177,0.44410038462556284,16.19968077803724,0,0,0,1,0
